nombre_region,cod_region,Sector,Subsector,Energético,BNE Tcal,Emisiones BNE CO2eq (Millt),Emisiones BNE CO2 BNE ajustadas con PCI (Millt)
Región del Biobío,8,"Sector Cmrcl., Púb. y Residencial",Comercial,Kerosene de Aviación,0.17982000000000004,5.153944480815601e-05,5.110452032400001e-05
Región de Arica y Parinacota,15,"Sector Cmrcl., Púb. y Residencial",Comercial,Kerosene de Aviación,1.0789379849839213,0.000309241823648659,0.00030663223324405746
Región de Los Ríos,14,"Sector Cmrcl., Púb. y Residencial",Comercial,Petróleo Combustible,36.021678,,
Región de Tarapacá,1,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,77.06279801241283,,
Región de Antofagasta,2,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,201.52683245451033,,
Región de Atacama,3,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,73.17969736267763,,
Región de Coquimbo,4,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,115.7193460269172,,
Región de Valparaíso,5,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,477.99541580834034,,
Región del Libertador Gral. Bernardo O’Higgins,6,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,185.92095876583562,,
Región del Maule,7,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,227.32100535127194,,
Región del Biobío,8,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,288.4456520225773,,
Región de La Araucanía,9,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,224.004738188303,,
Región de Los Lagos,10,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,552.1165103403628,,
Región Aisén del Gral.Carlos Ibáñez del Campo,11,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,29.7999718,,
Región de Magallanes y de la Antártica Chilena,12,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,91.11287286,,
Región Metropolitana de Santiago,13,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,5150.3774587429625,,
Región de Los Ríos,14,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,143.50543786131007,,
Región de Arica y Parinacota,15,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,45.913832985059344,,
Región de Ñuble,16,"Sector Cmrcl., Púb. y Residencial",Comercial,Electricidad,32.3929362226,,
Región de Tarapacá,1,Transporte,Terrestre,Gasolina de Motor,596.4975100523756,0.17144162392845855,0.1643074103948634
Región de Antofagasta,2,Transporte,Terrestre,Gasolina de Motor,1232.6828787442203,0.3542900866462295,0.33954698591577404
Región de Atacama,3,Transporte,Terrestre,Gasolina de Motor,769.522040043557,0.22117126387036182,0.21196764699022355
Región de Coquimbo,4,Transporte,Terrestre,Gasolina de Motor,2013.9168419054604,0.57882751899975,0.5547407247601637
Región de Valparaíso,5,Transporte,Terrestre,Gasolina de Motor,4027.019270079117,1.1574209642433197,1.109257116293436
Región del Libertador Gral. Bernardo O’Higgins,6,Transporte,Terrestre,Gasolina de Motor,2101.772632777497,0.6040784868659839,0.578940922150945
Región del Maule,7,Transporte,Terrestre,Gasolina de Motor,2741.7654360645347,0.7880212588792687,0.7552292693901633
Región del Biobío,8,Transporte,Terrestre,Gasolina de Motor,3590.802913527442,1.032046357826592,0.9890997330537391
Región de La Araucanía,9,Transporte,Terrestre,Gasolina de Motor,2182.702524732793,0.6273388557147193,0.6012333554748378
Región de Los Lagos,10,Transporte,Terrestre,Gasolina de Motor,2172.590154886718,0.6244324209367703,0.5984478663917103
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Transporte,Terrestre,Gasolina de Motor,199.468272279225,0.05732993674818791,0.05494426166382362
Región de Magallanes y de la Antártica Chilena,12,Transporte,Terrestre,Gasolina de Motor,378.717878450307,0.10884874957241684,0.10431921815221462
Región Metropolitana de Santiago,13,Transporte,Terrestre,Gasolina de Motor,14589.094207212576,4.193107197228997,4.018619103679618
Región de Los Ríos,14,Transporte,Terrestre,Gasolina de Motor,864.1330502520308,0.2483637750850834,0.23802859413622482
Región de Arica y Parinacota,15,Transporte,Terrestre,Gasolina de Motor,351.3380656366933,0.10097941316695391,0.09677734905018609
Región de Ñuble,16,Transporte,Terrestre,Gasolina de Motor,865.5874225135201,0.24878178176257035,0.23842920626956707
Región de Tarapacá,1,Transporte,Terrestre,Petróleo Diésel,1382.2098527248036,,
Región de Antofagasta,2,Transporte,Terrestre,Petróleo Diésel,3833.5569078819176,,
Región de Atacama,3,Transporte,Terrestre,Petróleo Diésel,2074.1354722606475,,
Región de Coquimbo,4,Transporte,Terrestre,Petróleo Diésel,2826.223490509768,,
Región de Valparaíso,5,Transporte,Terrestre,Petróleo Diésel,5176.417427033672,,
Región del Libertador Gral. Bernardo O’Higgins,6,Transporte,Terrestre,Petróleo Diésel,2771.0955964202612,,
Región del Maule,7,Transporte,Terrestre,Petróleo Diésel,3677.7769522005115,,
Región del Biobío,8,Transporte,Terrestre,Petróleo Diésel,4235.438365929506,,
Región de La Araucanía,9,Transporte,Terrestre,Petróleo Diésel,2608.381563388431,,
Región de Los Lagos,10,Transporte,Terrestre,Petróleo Diésel,3392.2120668747357,,
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Transporte,Terrestre,Petróleo Diésel,480.7339550031901,,
Región de Magallanes y de la Antártica Chilena,12,Transporte,Terrestre,Petróleo Diésel,535.6283155954332,,
Región Metropolitana de Santiago,13,Transporte,Terrestre,Petróleo Diésel,13488.537702727059,,
Región de Los Ríos,14,Transporte,Terrestre,Petróleo Diésel,1332.4300139263007,,
Región de Arica y Parinacota,15,Transporte,Terrestre,Petróleo Diésel,713.0435883866902,,
Región de Ñuble,16,Transporte,Terrestre,Petróleo Diésel,1539.8543650528163,,
Región de Tarapacá,1,Transporte,Terrestre,Gas Licuado,0.06949756,,
Región de Antofagasta,2,Transporte,Terrestre,Gas Licuado,3.551797942,,
Región de Atacama,3,Transporte,Terrestre,Gas Licuado,0.452193335,,
Región de Coquimbo,4,Transporte,Terrestre,Gas Licuado,5.181559768,,
Región de Valparaíso,5,Transporte,Terrestre,Gas Licuado,137.96294281,,
Región del Libertador Gral. Bernardo O’Higgins,6,Transporte,Terrestre,Gas Licuado,0.7679271049999999,,
Región del Maule,7,Transporte,Terrestre,Gas Licuado,4.2976089695,,
Región del Biobío,8,Transporte,Terrestre,Gas Licuado,7.7367466187,,
Región de La Araucanía,9,Transporte,Terrestre,Gas Licuado,0.6038426955,,
Región de Los Lagos,10,Transporte,Terrestre,Gas Licuado,2.9494080934999998,,
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Transporte,Terrestre,Gas Licuado,0.0047670975,,
Región Metropolitana de Santiago,13,Transporte,Terrestre,Gas Licuado,17.7623821507,,
Región de Arica y Parinacota,15,Transporte,Terrestre,Gas Licuado,11.3885805,,
Región de Ñuble,16,Transporte,Terrestre,Gas Licuado,0.1025667995,,
Región de Antofagasta,2,Transporte,Terrestre,Electricidad,0.0007643645600000001,,
Región de Coquimbo,4,Transporte,Terrestre,Electricidad,0.00177784618,,
Región de Valparaíso,5,Transporte,Terrestre,Electricidad,4.633465053906751,,
Región del Libertador Gral. Bernardo O’Higgins,6,Transporte,Terrestre,Electricidad,0.00788175638,,
Región del Maule,7,Transporte,Terrestre,Electricidad,0.004420025899999999,,
Región del Biobío,8,Transporte,Terrestre,Electricidad,0.20867554559101284,,
Región de La Araucanía,9,Transporte,Terrestre,Electricidad,0.33908778992592703,,
Región de Los Lagos,10,Transporte,Terrestre,Electricidad,1.756999496936901,,
Región Metropolitana de Santiago,13,Transporte,Terrestre,Electricidad,245.68293291109447,,
Región de Los Ríos,14,Transporte,Terrestre,Electricidad,1.9231622273839584,,
Región de Ñuble,16,Transporte,Terrestre,Electricidad,0.01607439928981094,,
Región de Magallanes y de la Antártica Chilena,12,Transporte,Terrestre,Gas Natural,76.540154,0.017089693193788905,0.01616911977892464
Región Metropolitana de Santiago,13,Transporte,Terrestre,Gas Natural,9.964026018,0.0022247426837232413,0.002104902090546663
Región del Maule,7,Transporte,Terrestre,Gasolina de Aviación,0.12768,,
Región Metropolitana de Santiago,13,Transporte,Terrestre,Gasolina de Aviación,0.0399,,
Región del Libertador Gral. Bernardo O’Higgins,6,Transporte,Terrestre,Kerosene,0.0332216928522,9.574717315767398e-06,9.494365143447677e-06
Región del Maule,7,Transporte,Terrestre,Kerosene,0.9620909460000001,0.00027728113919394147,0.0002749541627263616
Región del Biobío,8,Transporte,Terrestre,Kerosene,1.4208615150012003,0.00040950193030541446,0.00040606534115254485
Región de La Araucanía,9,Transporte,Terrestre,Kerosene,0.26973,7.7738016333834e-05,7.708562960760001e-05
Región de Los Lagos,10,Transporte,Terrestre,Kerosene,0.05979105988919999,1.723218919024164e-05,1.7087574598541878e-05
Región Metropolitana de Santiago,13,Transporte,Terrestre,Kerosene,73.1406669754437,0.021079636540260835,0.02090273371045814
Región de Valparaíso,5,Transporte,Terrestre,Kerosene de Aviación,1.573425,0.000450970142071365,0.000447164552835
Región del Maule,7,Transporte,Terrestre,Kerosene de Aviación,0.7732260000000001,0.00022161961267507083,0.00021974943739320001
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Transporte,Terrestre,Kerosene de Aviación,0.26973,7.730916721223401e-05,7.665678048600001e-05
Región de Magallanes y de la Antártica Chilena,12,Transporte,Terrestre,Kerosene de Aviación,2.352243402,0.0006741926314799696,0.0006685033408102765
Región Metropolitana de Santiago,13,Transporte,Terrestre,Kerosene de Aviación,0.251748,7.21552227314184e-05,7.15463284536e-05
Región de Los Ríos,14,Transporte,Terrestre,Kerosene de Aviación,0.003065931,8.787475339790598e-07,8.713320715242e-07
Región de Ñuble,16,Transporte,Terrestre,Kerosene de Aviación,0.44955,0.00012884861202039,0.00012776130080999998
Región de Antofagasta,2,Transporte,Terrestre,Petróleo Combustible,1.129086,,
Región de Valparaíso,5,Transporte,Terrestre,Petróleo Combustible,2.9297835,,
Región del Libertador Gral. Bernardo O’Higgins,6,Transporte,Terrestre,Petróleo Combustible,0.2822715,,
Región del Biobío,8,Transporte,Terrestre,Petróleo Combustible,0.8468145,,
Región Metropolitana de Santiago,13,Transporte,Terrestre,Petróleo Combustible,40.2480225,,
Región del Biobío,8,Transporte,Aéreo,Gas Licuado,1.0344737861954334,,
Región de Los Lagos,10,Transporte,Aéreo,Gas Licuado,0.4108125288045665,,
Región de Antofagasta,2,Transporte,Aéreo,Gasolina de Motor,0.0812391888,2.334926503428273e-05,2.237763026560723e-05
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Transporte,Aéreo,Gasolina de Motor,0.04088,1.1749476683615998e-05,1.1260544803199999e-05
Región de Magallanes y de la Antártica Chilena,12,Transporte,Aéreo,Gasolina de Motor,0.04088,1.1749476683615998e-05,1.1260544803199999e-05
Región Metropolitana de Santiago,13,Transporte,Aéreo,Gasolina de Motor,0.157526992,4.527543345264589e-05,4.3391383344650875e-05
Región de Tarapacá,1,Transporte,Aéreo,Petróleo Diésel,0.238056,,
Región de Antofagasta,2,Transporte,Aéreo,Petróleo Diésel,0.6890814755999999,,
Región de Atacama,3,Transporte,Aéreo,Petróleo Diésel,0.09156,,
Región del Libertador Gral. Bernardo O’Higgins,6,Transporte,Aéreo,Petróleo Diésel,2.224908,,
Región del Biobío,8,Transporte,Aéreo,Petróleo Diésel,0.18312,,
Región de Los Lagos,10,Transporte,Aéreo,Petróleo Diésel,0.155652,,
Región de Magallanes y de la Antártica Chilena,12,Transporte,Aéreo,Petróleo Diésel,0.09156,,
Región Metropolitana de Santiago,13,Transporte,Aéreo,Petróleo Diésel,1.843111956,,
Región de Arica y Parinacota,15,Transporte,Aéreo,Petróleo Diésel,0.09156,,
Región de Tarapacá,1,Transporte,Aéreo,Gasolina de Aviación,1.3554269400155772,,
Región de Antofagasta,2,Transporte,Aéreo,Gasolina de Aviación,0.42965117992984236,,
Región de Atacama,3,Transporte,Aéreo,Gasolina de Aviación,0.2895622799954814,,
Región de Coquimbo,4,Transporte,Aéreo,Gasolina de Aviación,0.7542456555184721,,
Región de Valparaíso,5,Transporte,Aéreo,Gasolina de Aviación,2.3369190600822867,,
Región del Libertador Gral. Bernardo O’Higgins,6,Transporte,Aéreo,Gasolina de Aviación,0.9831200373456628,,
Región del Maule,7,Transporte,Aéreo,Gasolina de Aviación,1.015455005811788,,
Región del Biobío,8,Transporte,Aéreo,Gasolina de Aviación,2.1062970640453615,,
Región de La Araucanía,9,Transporte,Aéreo,Gasolina de Aviación,2.329816852822278,,
Región de Los Lagos,10,Transporte,Aéreo,Gasolina de Aviación,5.702412245884301,,
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Transporte,Aéreo,Gasolina de Aviación,1.2187774055694043,,
Región de Magallanes y de la Antártica Chilena,12,Transporte,Aéreo,Gasolina de Aviación,0.3973401584826923,,
Región Metropolitana de Santiago,13,Transporte,Aéreo,Gasolina de Aviación,10.755881009966894,,
Región de Los Ríos,14,Transporte,Aéreo,Gasolina de Aviación,0.5904242436110974,,
Región de Arica y Parinacota,15,Transporte,Aéreo,Gasolina de Aviación,0.08317553999999999,,
Región de Tarapacá,1,Transporte,Aéreo,Kerosene de Aviación,363.3944534511943,0.1041549792972853,0.10327604956081321
Región de Antofagasta,2,Transporte,Aéreo,Kerosene de Aviación,446.79473457279664,0.12805890647919788,0.12697825933506657
Región de Atacama,3,Transporte,Aéreo,Kerosene de Aviación,3.886332772069671,0.001113888518586435,0.001104488778423211
Región de Coquimbo,4,Transporte,Aéreo,Kerosene de Aviación,9.482475082249703,0.002717837288101007,0.0026949023499202173
Región de Valparaíso,5,Transporte,Aéreo,Kerosene de Aviación,39.6979089549364,0.011378090243477627,0.011282074268756808
Región del Libertador Gral. Bernardo O’Higgins,6,Transporte,Aéreo,Kerosene de Aviación,5.296679029426574,0.001518117542562831,0.0015053066461407796
Región del Maule,7,Transporte,Aéreo,Kerosene de Aviación,12.848831341262793,0.0036826917682255523,0.003651614739290472
Región del Biobío,8,Transporte,Aéreo,Kerosene de Aviación,57.74941797255401,0.016551957181067622,0.0164122806388475
Región de La Araucanía,9,Transporte,Aéreo,Kerosene de Aviación,32.52309028645449,0.009321666204034011,0.00924300371784785
Región de Los Lagos,10,Transporte,Aéreo,Kerosene de Aviación,297.62826357870966,0.08530528008042607,0.08458541677819485
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Transporte,Aéreo,Kerosene de Aviación,5.338226431109324,0.0015300257286152742,0.001517114342913694
Región de Magallanes y de la Antártica Chilena,12,Transporte,Aéreo,Kerosene de Aviación,147.11588457677186,0.042165893746788904,0.041810069588126324
Región Metropolitana de Santiago,13,Transporte,Aéreo,Kerosene de Aviación,7110.192023761318,2.0379009530866274,2.0207037748073233
Región de Los Ríos,14,Transporte,Aéreo,Kerosene de Aviación,0.657017332271164,0.0001883122485518382,0.00018672314320026672
Región de Arica y Parinacota,15,Transporte,Aéreo,Kerosene de Aviación,54.3427998039775,0.015575562958612886,0.015444125887250758
Región de Tarapacá,1,Transporte,Marítimo,Petróleo Diésel,22.320608484887998,,
Región de Antofagasta,2,Transporte,Marítimo,Petróleo Diésel,43.038061277484,,
Región de Atacama,3,Transporte,Marítimo,Petróleo Diésel,32.565339893184,,
Región de Coquimbo,4,Transporte,Marítimo,Petróleo Diésel,11.398615704,,
Región de Valparaíso,5,Transporte,Marítimo,Petróleo Diésel,130.131787303392,,
Región del Biobío,8,Transporte,Marítimo,Petróleo Diésel,714.3069560431559,,
Región de La Araucanía,9,Transporte,Marítimo,Petróleo Diésel,2.728149228,,
Región de Los Lagos,10,Transporte,Marítimo,Petróleo Diésel,859.6640117299921,,
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Transporte,Marítimo,Petróleo Diésel,106.17171247199998,,
Región de Magallanes y de la Antártica Chilena,12,Transporte,Marítimo,Petróleo Diésel,194.440652364,,
Región Metropolitana de Santiago,13,Transporte,Marítimo,Petróleo Diésel,76.67420266799999,,
Región de Los Ríos,14,Transporte,Marítimo,Petróleo Diésel,9.718416456,,
Región de Arica y Parinacota,15,Transporte,Marítimo,Petróleo Diésel,4.880148,,
Región de Ñuble,16,Transporte,Marítimo,Petróleo Diésel,0.6867,,
Región de Antofagasta,2,Transporte,Marítimo,Electricidad,4.672119070475379,,
Región de Coquimbo,4,Transporte,Marítimo,Electricidad,0.65782174,,
Región de Valparaíso,5,Transporte,Marítimo,Electricidad,0.5620378833799913,,
Región de Los Lagos,10,Transporte,Marítimo,Electricidad,0.61232,,
Región de Coquimbo,4,Transporte,Marítimo,Gas Licuado,0.0422895,,
Región del Biobío,8,Transporte,Marítimo,Gas Licuado,0.002178,,
Región de Los Lagos,10,Transporte,Marítimo,Gas Licuado,0.196641093,,
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Transporte,Marítimo,Gas Licuado,0.0037752,,
Región de Magallanes y de la Antártica Chilena,12,Transporte,Marítimo,Gas Licuado,0.04791600000000001,,
Región de Los Lagos,10,Transporte,Marítimo,Gasolina de Motor,1.9323567199999998,0.0005553860133578447,0.0005322746923024608
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Transporte,Marítimo,Gasolina de Motor,1.90092,0.0005463506657881438,0.0005236153333487999
Región de Magallanes y de la Antártica Chilena,12,Transporte,Marítimo,Gasolina de Motor,0.010187296,2.927969589557107e-06,2.80612776495744e-06
Región Metropolitana de Santiago,13,Transporte,Marítimo,Gasolina de Motor,1.3266438919999997,0.0003812957797582089,0.0003654288890351668
Región de Los Lagos,10,Transporte,Marítimo,Kerosene de Aviación,0.08107184699999999,2.323655869175713e-05,2.3040472988075396e-05
Región de Valparaíso,5,Transporte,Marítimo,Petróleo Combustible,1567.232793,,
Región del Libertador Gral. Bernardo O’Higgins,6,Transporte,Marítimo,Petróleo Combustible,0.3712695,,
Región del Biobío,8,Transporte,Marítimo,Petróleo Combustible,355.79080949999997,,
Región de Los Lagos,10,Transporte,Marítimo,Petróleo Combustible,22.251915,,
Región de Magallanes y de la Antártica Chilena,12,Transporte,Marítimo,Petróleo Combustible,32.0265855,,
Región de Los Ríos,14,Transporte,Marítimo,Petróleo Combustible,14.928459,,
Región de Tarapacá,1,Transporte,Ferroviario,Coque de Petróleo,1.0,0.00038754299999999996,0.00038754299999999996
Región de Antofagasta,2,Transporte,Ferroviario,Coque de Petróleo,2.0,0.0007750859999999999,0.0007750859999999999
Región de Antofagasta,2,Transporte,Ferroviario,Electricidad,1.8236394599999997,,
Región de Valparaíso,5,Transporte,Ferroviario,Electricidad,2.0566341,,
Región del Libertador Gral. Bernardo O’Higgins,6,Transporte,Ferroviario,Electricidad,3.8617538727999996,,
Región del Maule,7,Transporte,Ferroviario,Electricidad,3.4943874148,,
Región del Biobío,8,Transporte,Ferroviario,Electricidad,6.4717782186,,
Región de La Araucanía,9,Transporte,Ferroviario,Electricidad,0.0209750302,,
Región Metropolitana de Santiago,13,Transporte,Ferroviario,Electricidad,382.7331105676,,
Región de Ñuble,16,Transporte,Ferroviario,Electricidad,1.1075022552,,
Región Metropolitana de Santiago,13,Transporte,Ferroviario,Gas Licuado,0.044256113,,
Región de Tarapacá,1,Transporte,Ferroviario,Petróleo Diésel,9.156e-06,,
Región de Antofagasta,2,Transporte,Ferroviario,Petróleo Diésel,251.121612,,
Región de Atacama,3,Transporte,Ferroviario,Petróleo Diésel,84.040387788,,
Región de Valparaíso,5,Transporte,Ferroviario,Petróleo Diésel,23.613323999999995,,
Región del Biobío,8,Transporte,Ferroviario,Petróleo Diésel,29.045121,,
Región de La Araucanía,9,Transporte,Ferroviario,Petróleo Diésel,14.136864,,
Región Metropolitana de Santiago,13,Transporte,Ferroviario,Petróleo Diésel,49.02075704400001,,
Región de Los Ríos,14,Transporte,Ferroviario,Petróleo Diésel,1.1445,,
Región de Antofagasta,2,Transporte,Ducto,Electricidad,373.666426614,,
Región de Valparaíso,5,Transporte,Ducto,Electricidad,6.86843644,,
Región del Biobío,8,Transporte,Ducto,Electricidad,0.0958298,,
Región Metropolitana de Santiago,13,Transporte,Ducto,Electricidad,26.57192482,,
Región de Valparaíso,5,Transporte,Ducto,Gas Licuado,1.1509278,,
Región Metropolitana de Santiago,13,Transporte,Ducto,Petróleo Diésel,0.007984032,,
Región de Magallanes y de la Antártica Chilena,12,Centros de Transfornación,Producción de Metanol,Gas Natural,6330.807500000001,1.3386904903261656,1.3373840973042002
Región del Biobío,8,Centros de Transfornación,Siderurgia Altos Hornos,Coque Mineral,2192.4613944000007,0.9324617238993401,0.9324617238993401
Región del Biobío,8,Centros de Transfornación,Siderurgia Hornos de Coque,Carbón,3877.1342712000005,1.457864830290281,1.457864830290281
Región de Valparaíso,5,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Gas Licuado,173.46295166762556,,
Región del Biobío,8,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Gas Licuado,931.5266532273744,,
Región de Valparaíso,5,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Gasolina de Aviación,5.087960219999992,,
Región del Biobío,8,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Gasolina de Motor,2008.8191216800203,0.5553630444157084,0.5533365391683644
Región del Biobío,8,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Kerosene,357.8633064719999,0.10227308157361668,0.10227308157361668
Región de Valparaíso,5,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Kerosene de Aviación,81.51873566400076,0.023364644519994582,0.023167477941984822
Región de Valparaíso,5,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Nafta,1990.309855415001,0.5818902618762064,0.57988242885515
Región del Biobío,8,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Nafta,1796.5240817550002,0.5252347344586481,0.5234223933477116
Región de Valparaíso,5,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Petróleo Combustible,126.83009009999999,,
Región del Biobío,8,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Petróleo Combustible,688.7896102499999,,
Región de Valparaíso,5,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Petróleo Crudo,36939.44157107077,10.79967587502566,10.762411209745531
Región del Biobío,8,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Petróleo Crudo,47986.219482789,14.029330028849714,13.980921327173906
Región de Magallanes y de la Antártica Chilena,12,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Petróleo Crudo,1542.585663472205,0.45099288095378515,0.4494367139959112
Región de Valparaíso,5,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Petróleo Diésel,866.0746924199999,,
Región del Biobío,8,Centros de Transfornación,Refinería y Extracción de Petróleo y Gas Natural,Petróleo Diésel,1099.9477921319997,,
Región del Maule,7,Centros de Transfornación,Electricidad Autoproducción,Biomasa,3850.3057104271993,0.13302406413781004,0.0
Región del Biobío,8,Centros de Transfornación,Electricidad Autoproducción,Biomasa,8266.1153553538,0.28558570199328875,0.0
Región de La Araucanía,9,Centros de Transfornación,Electricidad Autoproducción,Biomasa,2456.627285,0.08487392173497725,0.0
Región de Los Ríos,14,Centros de Transfornación,Electricidad Autoproducción,Biomasa,574.6163671325,0.019852398802792246,0.0
Región de Ñuble,16,Centros de Transfornación,Electricidad Autoproducción,Biomasa,4791.58176,0.1655441742295004,0.0
Región de Atacama,3,Centros de Transfornación,Electricidad Autoproducción,Coque de Petróleo,1.019193,0.00039600927901877836,0.00039498111279900004
Región de Antofagasta,2,Centros de Transfornación,Electricidad Autoproducción,Energía Eólica,0.00314072,0.0,0.0
Región de Atacama,3,Centros de Transfornación,Electricidad Autoproducción,Energía Eólica,0.0998976,0.0,0.0
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Centros de Transfornación,Electricidad Autoproducción,Energía Eólica,0.0127323,0.0,0.0
Región de Magallanes y de la Antártica Chilena,12,Centros de Transfornación,Electricidad Autoproducción,Energía Eólica,0.08233554,0.0,0.0
Región de Los Ríos,14,Centros de Transfornación,Electricidad Autoproducción,Energía Eólica,0.00509292,0.0,0.0
Región de Ñuble,16,Centros de Transfornación,Electricidad Autoproducción,Energía Eólica,0.00509292,0.0,0.0
Región de Atacama,3,Centros de Transfornación,Electricidad Autoproducción,Energia Hídrica,19.22592006,,
Región de Coquimbo,4,Centros de Transfornación,Electricidad Autoproducción,Energia Hídrica,107.39078,,
Región del Biobío,8,Centros de Transfornación,Electricidad Autoproducción,Energia Hídrica,14.77996,,
Región de La Araucanía,9,Centros de Transfornación,Electricidad Autoproducción,Energia Hídrica,1.3484714,,
Región de Ñuble,16,Centros de Transfornación,Electricidad Autoproducción,Energia Hídrica,1.37542466,,
Región de Tarapacá,1,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,0.34408342,0.0,0.0
Región de Antofagasta,2,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,1.2343924000000002,0.0,0.0
Región de Atacama,3,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,0.1275638,0.0,0.0
Región de Coquimbo,4,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,10.90131528,0.0,0.0
Región de Valparaíso,5,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,3.1704080599999998,0.0,0.0
Región del Libertador Gral. Bernardo O’Higgins,6,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,4.04979332,0.0,0.0
Región del Maule,7,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,5.062356976000001,0.0,0.0
Región del Biobío,8,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,0.60286,0.0,0.0
Región de La Araucanía,9,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,2.408,0.0,0.0
Región de Los Lagos,10,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,0.9973024399999999,0.0,0.0
Región Aisén del Gral.Carlos Ibáñez del Campo,11,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,0.0015437,0.0,0.0
Región de Magallanes y de la Antártica Chilena,12,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,0.0185201,0.0,0.0
Región Metropolitana de Santiago,13,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,14.0159820788,0.0,0.0
Región de Los Ríos,14,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,0.29326,0.0,0.0
Región de Arica y Parinacota,15,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,0.23418058,0.0,0.0
Región de Ñuble,16,Centros de Transfornación,Electricidad Autoproducción,Energía Solar,7.0948022,0.0,0.0
Región del Biobío,8,Centros de Transfornación,Electricidad Autoproducción,Gas Licuado,0.7592024,,
Región de Ñuble,16,Centros de Transfornación,Electricidad Autoproducción,Gas Licuado,2.60656385,,
Región de Antofagasta,2,Centros de Transfornación,Electricidad Autoproducción,Gas Natural,22.979685233,0.004859204152409581,0.004854462182220888
Región de Valparaíso,5,Centros de Transfornación,Electricidad Autoproducción,Gas Natural,164.83527740930003,0.034855493290248576,0.03482147872635902
Región del Biobío,8,Centros de Transfornación,Electricidad Autoproducción,Gas Natural,30.20384327,0.006386799433855944,0.006380566723402424
Región de Magallanes y de la Antártica Chilena,12,Centros de Transfornación,Electricidad Autoproducción,Gas Natural,286.255,0.0605304846669744,0.060471414550800004
Región Metropolitana de Santiago,13,Centros de Transfornación,Electricidad Autoproducción,Gas Natural,479.850878377,0.10146759440370719,0.10136857483328181
Región de Ñuble,16,Centros de Transfornación,Electricidad Autoproducción,Gas Natural,41.758997156,0.008830212003491593,0.008821594830644547
Región del Maule,7,Centros de Transfornación,Electricidad Autoproducción,Licor Negro,1949.5666619827998,,
Región del Biobío,8,Centros de Transfornación,Electricidad Autoproducción,Licor Negro,11692.200560261199,,
