Region,Año,variable,factor,pib,valor_salitre,demanda,demanda_regional
VI,2021,mineral,0.01659492851996083,7503.777656732768,,,
VI,2022,mineral,0.01659492851996083,7630.57345811488,,,
VI,2023,mineral,0.01659492851996083,7622.592184965528,,,
VI,2024,mineral,0.01659492851996083,7734.93086709448,,,
VI,2025,mineral,0.01659492851996083,7863.234773410974,,,
VI,2026,mineral,0.01659492851996083,7995.593425577064,,,
VI,2027,mineral,0.01659492851996083,8338.211725879622,,,
VI,2028,mineral,0.01659492851996083,8463.306545615076,,,
VI,2029,mineral,0.01659492851996083,8598.18487053832,,,
VI,2030,mineral,0.01659492851996083,8735.31205199135,,,
VI,2031,mineral,0.01659492851996083,8877.580739680325,,,
VI,2032,mineral,0.01659492851996083,9022.835466491353,,,
VI,2033,mineral,0.01659492851996083,9170.006277017357,,,
VI,2034,mineral,0.01659492851996083,9318.203415228776,,,
VI,2035,mineral,0.01659492851996083,9466.59925801526,,,
VI,2036,mineral,0.01659492851996083,9612.362126442691,,,
VI,2037,mineral,0.01659492851996083,9760.369392592378,,,
VI,2038,mineral,0.01659492851996083,9910.655614793131,,,
VI,2039,mineral,0.01659492851996083,10063.25588348894,,,
VI,2040,mineral,0.01659492851996083,10218.20582943226,,,
VI,2041,mineral,0.01659492851996083,10370.43252908877,,,
VI,2042,mineral,0.01659492851996083,10519.74182431336,,,
VI,2043,mineral,0.01659492851996083,10665.94094349899,,,
VI,2044,mineral,0.01659492851996083,10808.83890846915,,,
VI,2045,mineral,0.01659492851996083,10953.65136260636,,,
VI,2046,mineral,0.01659492851996083,11094.92712978122,,,
VI,2047,mineral,0.01659492851996083,11232.47755112436,,,
VI,2048,mineral,0.01659492851996083,11371.73326698547,,,
VI,2049,mineral,0.01659492851996083,11507.02955228311,,,
VI,2050,mineral,0.01659492851996083,11643.93553808864,,,
VI,2017,salitre,0.0,6775.713245231614,0.0,2057.0,0.0
VI,2018,salitre,0.0,7078.166945212339,0.0,1666.0,0.0
VI,2019,salitre,0.0,7095.610969625335,0.0,1195.0,0.0
VI,2020,salitre,0.0,6763.490410863126,0.0,1659.791,0.0
VI,2021,salitre,0.0,7503.777656732768,0.0,1577.654,0.0
VI,2022,salitre,0.0,7630.57345811488,0.0,1374.882,0.0
VI,2023,salitre,0.0,7622.592184965528,0.0,1680.0,0.0
VI,2024,salitre,0.0,7734.93086709448,0.0,1740.0,0.0
VI,2025,salitre,0.0,7863.234773410974,0.0,1800.0,0.0
VI,2026,salitre,0.0,7995.593425577064,0.0,1880.0,0.0
VI,2027,salitre,0.0,8338.211725879622,0.0,1950.0,0.0
VI,2028,salitre,0.0,8463.306545615076,0.0,2050.0,0.0
VI,2029,salitre,0.0,8598.18487053832,0.0,2150.0,0.0
VI,2030,salitre,0.0,8735.31205199135,0.0,2250.0,0.0
VI,2031,salitre,0.0,8877.580739680325,0.0,2275.0,0.0
VI,2032,salitre,0.0,9022.835466491353,0.0,2300.0,0.0
VI,2033,salitre,0.0,9170.006277017357,0.0,2330.0,0.0
VI,2034,salitre,0.0,9318.203415228776,0.0,2360.0,0.0
VI,2035,salitre,0.0,9466.59925801526,0.0,2400.0,0.0
VI,2036,salitre,0.0,9612.362126442691,0.0,2415.0,0.0
VI,2037,salitre,0.0,9760.369392592378,0.0,2430.0,0.0
VI,2038,salitre,0.0,9910.655614793131,0.0,2445.0,0.0
VI,2039,salitre,0.0,10063.25588348894,0.0,2460.0,0.0
VI,2040,salitre,0.0,10218.20582943226,0.0,2475.0,0.0
VI,2041,salitre,0.0,10370.43252908877,0.0,2490.0,0.0
VI,2042,salitre,0.0,10519.74182431336,0.0,2505.0,0.0
VI,2043,salitre,0.0,10665.94094349899,0.0,2520.0,0.0
VI,2044,salitre,0.0,10808.83890846915,0.0,2535.0,0.0
VI,2045,salitre,0.0,10953.65136260636,0.0,2550.0,0.0
VI,2046,salitre,0.0,11094.92712978122,0.0,2565.0,0.0
VI,2047,salitre,0.0,11232.47755112436,0.0,2580.0,0.0
VI,2048,salitre,0.0,11371.73326698547,0.0,2595.0,0.0
VI,2049,salitre,0.0,11507.02955228311,0.0,2610.0,0.0
VI,2050,salitre,0.0,11643.93553808864,0.0,2625.0,0.0
VII,2017,cemento,0.02320709319868949,5900.256123685504,,3995.38,92.72115602418002
VII,2018,cemento,0.0913387373987001,6241.735053377471,,3992.8,364.69731068552977
VII,2019,cemento,0.03527943155213382,6252.177951328197,,4081.9,144.00711165265503
VII,2020,cemento,0.03320574218986753,6011.291587720465,,3796.98,126.08153898008321
VII,2021,cemento,0.1540815444544447,6646.204017230492,,4388.2,676.1406333749942
VII,2022,cemento,0.1540815444544447,6777.185156782512,,3802.114,585.8355973118665
VII,2023,cemento,0.1540815444544447,6783.052886542418,,3802.114,585.8355973118665
VII,2024,cemento,0.1540815444544447,6902.079603063282,,3802.114,585.8355973118665
VII,2025,cemento,0.1540815444544447,7035.963807390098,,3802.114,585.8355973118665
VII,2026,cemento,0.1540815444544447,7174.168863335939,,3802.114,585.8355973118665
VII,2027,cemento,0.1540815444544447,7517.194033970676,,3802.114,585.8355973118665
VII,2028,cemento,0.1540815444544447,7651.095267316329,,3802.114,585.8355973118665
VII,2029,cemento,0.1540815444544447,7794.529596057289,,3802.114,585.8355973118665
VII,2030,cemento,0.1540815444544447,7940.742913352216,,3802.114,585.8355973118665
VII,2031,cemento,0.1540815444544447,8092.384767636363,,3802.114,585.8355973118665
VII,2032,cemento,0.1540815444544447,8247.532273967388,,3802.114,585.8355973118665
VII,2033,cemento,0.1540815444544447,8405.23327940206,,3802.114,585.8355973118665
VII,2034,cemento,0.1540815444544447,8564.690124474751,,3802.114,585.8355973118665
VII,2035,cemento,0.1540815444544447,8725.15333196458,,3802.114,585.8355973118665
VII,2036,cemento,0.1540815444544447,8884.017971051904,,3802.114,585.8355973118665
VII,2037,cemento,0.1540815444544447,9045.775163724491,,3802.114,585.8355973118665
VII,2038,cemento,0.1540815444544447,9210.477576619118,,3802.114,585.8355973118665
VII,2039,cemento,0.1540815444544447,9378.178835308863,,3802.114,585.8355973118665
VII,2040,cemento,0.1540815444544447,9548.933541763088,,3802.114,585.8355973118665
VII,2041,cemento,0.1540815444544447,9718.022825354456,,3802.114,585.8355973118665
VII,2042,cemento,0.1540815444544447,9885.247273343502,,3802.114,585.8355973118665
VII,2043,cemento,0.1540815444544447,10050.40663940449,,3802.114,585.8355973118665
VII,2044,cemento,0.1540815444544447,10213.30022894042,,3802.114,585.8355973118665
VII,2045,cemento,0.1540815444544447,10378.83394264882,,3802.114,585.8355973118665
VII,2046,cemento,0.1540815444544447,10541.86115379748,,3802.114,585.8355973118665
VII,2047,cemento,0.1540815444544447,10702.17821063002,,3802.114,585.8355973118665
VII,2048,cemento,0.1540815444544447,10864.93331500811,,3802.114,585.8355973118665
VII,2049,cemento,0.1540815444544447,11024.73107727622,,3802.114,585.8355973118665
VII,2050,cemento,0.1540815444544447,11186.87909095273,,3802.114,585.8355973118665
VII,2017,energia_comercial,0.04643989192463795,5900.256123685504,,,
VII,2018,energia_comercial,0.04959883819666578,6241.735053377471,,,
VII,2019,energia_comercial,0.05074063525201576,6252.177951328197,,,
VII,2020,energia_comercial,0.07355203256103472,6011.291587720465,,,
VII,2021,energia_comercial,0.07227044072287622,6646.204017230492,,,
VII,2022,energia_comercial,0.07227044072287622,6777.185156782512,,,
VII,2023,energia_comercial,0.07227044072287622,6783.052886542418,,,
VII,2024,energia_comercial,0.07227044072287622,6902.079603063282,,,
VII,2025,energia_comercial,0.07227044072287622,7035.963807390098,,,
VII,2026,energia_comercial,0.07227044072287622,7174.168863335939,,,
VII,2027,energia_comercial,0.07227044072287622,7517.194033970676,,,
VII,2028,energia_comercial,0.07227044072287622,7651.095267316329,,,
VII,2029,energia_comercial,0.07227044072287622,7794.529596057289,,,
VII,2030,energia_comercial,0.07227044072287622,7940.742913352216,,,
VII,2031,energia_comercial,0.07227044072287622,8092.384767636363,,,
VII,2032,energia_comercial,0.07227044072287622,8247.532273967388,,,
VII,2033,energia_comercial,0.07227044072287622,8405.23327940206,,,
VII,2034,energia_comercial,0.07227044072287622,8564.690124474751,,,
VII,2035,energia_comercial,0.07227044072287622,8725.15333196458,,,
VII,2036,energia_comercial,0.07227044072287622,8884.017971051904,,,
VII,2037,energia_comercial,0.07227044072287622,9045.775163724491,,,
VII,2038,energia_comercial,0.07227044072287622,9210.477576619118,,,
VII,2039,energia_comercial,0.07227044072287622,9378.178835308863,,,
VII,2040,energia_comercial,0.07227044072287622,9548.933541763088,,,
VII,2041,energia_comercial,0.07227044072287622,9718.022825354456,,,
VII,2042,energia_comercial,0.07227044072287622,9885.247273343502,,,
VII,2043,energia_comercial,0.07227044072287622,10050.40663940449,,,
VII,2044,energia_comercial,0.07227044072287622,10213.30022894042,,,
VII,2045,energia_comercial,0.07227044072287622,10378.83394264882,,,
VII,2046,energia_comercial,0.07227044072287622,10541.86115379748,,,
VII,2047,energia_comercial,0.07227044072287622,10702.17821063002,,,
VII,2048,energia_comercial,0.07227044072287622,10864.93331500811,,,
VII,2049,energia_comercial,0.07227044072287622,11024.73107727622,,,
VII,2050,energia_comercial,0.07227044072287622,11186.87909095273,,,
VII,2017,energia_publico,0.0377916421254808,5900.256123685504,,2997.35997009,113.27515531088311
VII,2018,energia_publico,0.03796566686289697,6241.735053377471,,2529.724446609,96.04267559488369
VII,2019,energia_publico,0.03878537711468955,6252.177951328197,,2902.519092445,112.57529758306579
VII,2020,energia_publico,0.03241028154055749,6011.291587720465,,2803.835251566,90.87308989659388
VII,2021,energia_publico,0.04712094090993442,6646.204017230492,,2881.986959141,135.80193720488464
VII,2022,energia_publico,0.04712094090993442,6777.185156782512,,,
VII,2023,energia_publico,0.04712094090993442,6783.052886542418,,,
VII,2024,energia_publico,0.04712094090993442,6902.079603063282,,,
VII,2025,energia_publico,0.04712094090993442,7035.963807390098,,,
VII,2026,energia_publico,0.04712094090993442,7174.168863335939,,,
VII,2027,energia_publico,0.04712094090993442,7517.194033970676,,,
VII,2028,energia_publico,0.04712094090993442,7651.095267316329,,,
VII,2029,energia_publico,0.04712094090993442,7794.529596057289,,,
VII,2030,energia_publico,0.04712094090993442,7940.742913352216,,,
VII,2031,energia_publico,0.04712094090993442,8092.384767636363,,,
VII,2032,energia_publico,0.04712094090993442,8247.532273967388,,,
VII,2033,energia_publico,0.04712094090993442,8405.23327940206,,,
VII,2034,energia_publico,0.04712094090993442,8564.690124474751,,,
VII,2035,energia_publico,0.04712094090993442,8725.15333196458,,,
VII,2036,energia_publico,0.04712094090993442,8884.017971051904,,,
VII,2037,energia_publico,0.04712094090993442,9045.775163724491,,,
VII,2038,energia_publico,0.04712094090993442,9210.477576619118,,,
VII,2039,energia_publico,0.04712094090993442,9378.178835308863,,,
VII,2040,energia_publico,0.04712094090993442,9548.933541763088,,,
VII,2041,energia_publico,0.04712094090993442,9718.022825354456,,,
VII,2042,energia_publico,0.04712094090993442,9885.247273343502,,,
VII,2043,energia_publico,0.04712094090993442,10050.40663940449,,,
VII,2044,energia_publico,0.04712094090993442,10213.30022894042,,,
VII,2045,energia_publico,0.04712094090993442,10378.83394264882,,,
VII,2046,energia_publico,0.04712094090993442,10541.86115379748,,,
VII,2047,energia_publico,0.04712094090993442,10702.17821063002,,,
VII,2048,energia_publico,0.04712094090993442,10864.93331500811,,,
VII,2049,energia_publico,0.04712094090993442,11024.73107727622,,,
VII,2050,energia_publico,0.04712094090993442,11186.87909095273,,,
